Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Frequency Value,Cluster,Assigned Discount,Send New Subscriber Offers
264,27,Male,Shorts,Clothing,46,Summer,4.3,1,1,1,29,Monthly,3,4,0.15,No
265,36,Male,Pants,Clothing,78,Fall,3.9,1,1,1,15,Annually,1,3,0.12,Yes
266,32,Male,Backpack,Accessories,59,Spring,3.2,1,1,1,17,Bi-Weekly,4,3,0.12,Yes
267,51,Male,Jewelry,Accessories,75,Summer,3.1,1,1,1,32,Weekly,5,4,0.15,No
268,64,Male,Sweater,Clothing,54,Spring,3.9,1,1,1,42,Annually,1,3,0.12,Yes
269,68,Male,Shoes,Footwear,42,Spring,2.6,1,1,1,21,Monthly,3,0,0.05,No
270,68,Male,Blouse,Clothing,44,Winter,3.3,1,1,1,9,Bi-Weekly,4,1,0.1,Yes
271,33,Male,Jeans,Clothing,52,Fall,4.6,1,1,1,16,Annually,1,3,0.12,Yes
272,65,Male,Sunglasses,Accessories,69,Summer,4.6,1,1,1,42,Bi-Weekly,4,4,0.15,No
273,48,Male,Jewelry,Accessories,26,Summer,4.4,1,1,1,37,Bi-Weekly,4,4,0.15,No
274,69,Male,Coat,Outerwear,33,Spring,4.2,1,1,1,32,Quarterly,2,2,0.07,No
275,59,Male,Jewelry,Accessories,32,Spring,3.0,1,1,1,28,Bi-Weekly,4,3,0.12,Yes
276,48,Male,Backpack,Accessories,85,Winter,4.0,1,1,1,13,Weekly,5,1,0.1,Yes
277,25,Male,Skirt,Clothing,30,Fall,3.5,1,1,1,11,Bi-Weekly,4,3,0.12,Yes
278,29,Male,Shirt,Clothing,29,Winter,3.0,1,1,1,36,Bi-Weekly,4,1,0.1,Yes
279,57,Male,Sweater,Clothing,95,Spring,3.7,1,1,1,23,Annually,1,3,0.12,Yes
280,23,Male,Sneakers,Footwear,69,Summer,4.0,1,1,1,37,Monthly,3,0,0.05,No
281,45,Male,Sandals,Footwear,69,Fall,4.2,1,1,1,21,Bi-Weekly,4,0,0.05,No
282,38,Male,Belt,Accessories,61,Spring,2.5,1,1,1,22,Bi-Weekly,4,3,0.12,Yes
283,21,Male,Skirt,Clothing,94,Summer,3.0,1,1,1,9,Monthly,3,4,0.15,No
284,32,Male,Sweater,Clothing,30,Fall,3.2,1,1,1,16,Annually,1,3,0.12,Yes
285,63,Male,Skirt,Clothing,45,Summer,3.5,1,1,1,4,Quarterly,2,4,0.15,No
286,29,Male,Handbag,Accessories,39,Summer,4.8,1,1,1,3,Bi-Weekly,4,4,0.15,No
287,27,Male,Jewelry,Accessories,51,Summer,2.6,1,1,1,6,Annually,1,4,0.15,No
288,56,Male,Scarf,Accessories,37,Spring,3.4,1,1,1,18,Bi-Weekly,4,3,0.12,Yes
289,30,Male,T-shirt,Clothing,62,Winter,3.7,1,1,1,34,Bi-Weekly,4,1,0.1,Yes
290,49,Male,Coat,Outerwear,85,Fall,4.5,1,1,1,26,Monthly,3,2,0.07,No
291,58,Male,T-shirt,Clothing,33,Winter,3.7,1,1,1,50,Weekly,5,1,0.1,Yes
292,57,Male,Dress,Clothing,26,Fall,3.3,1,1,1,40,Monthly,3,3,0.12,Yes
293,60,Male,Shoes,Footwear,99,Spring,4.7,1,1,1,24,Quarterly,2,0,0.05,No
294,69,Male,Handbag,Accessories,39,Spring,2.7,1,1,1,33,Annually,1,3,0.12,Yes
295,70,Male,Skirt,Clothing,20,Spring,4.6,1,1,1,19,Quarterly,2,3,0.12,Yes
296,53,Male,Sunglasses,Accessories,42,Winter,2.7,1,1,1,24,Quarterly,2,1,0.1,Yes
297,25,Male,Sandals,Footwear,74,Spring,4.8,1,1,1,19,Weekly,5,0,0.05,No
298,48,Male,Shoes,Footwear,26,Summer,4.4,1,1,1,4,Bi-Weekly,4,0,0.05,No
299,69,Male,T-shirt,Clothing,53,Winter,4.0,1,1,1,11,Quarterly,2,1,0.1,Yes
300,25,Male,Sneakers,Footwear,80,Summer,3.2,1,1,1,28,Bi-Weekly,4,0,0.05,No
301,29,Male,Hat,Accessories,98,Spring,4.4,1,1,1,24,Weekly,5,3,0.12,Yes
302,46,Male,Skirt,Clothing,95,Spring,3.8,1,1,1,25,Quarterly,2,3,0.12,Yes
303,37,Male,Sweater,Clothing,44,Summer,3.6,1,1,1,27,Quarterly,2,4,0.15,No
304,20,Male,Sandals,Footwear,60,Summer,3.3,1,1,1,49,Weekly,5,0,0.05,No
305,40,Male,Dress,Clothing,84,Winter,3.4,1,1,1,45,Bi-Weekly,4,1,0.1,Yes
306,60,Male,Sweater,Clothing,59,Fall,3.5,1,1,1,26,Annually,1,3,0.12,Yes
307,26,Male,Jacket,Outerwear,49,Summer,3.6,1,1,1,4,Annually,1,2,0.07,No
308,29,Male,Gloves,Accessories,32,Winter,3.2,1,1,1,3,Quarterly,2,1,0.1,Yes
309,66,Male,Handbag,Accessories,29,Fall,3.7,1,1,1,45,Bi-Weekly,4,2,0.07,No
310,66,Male,Dress,Clothing,22,Spring,4.5,1,1,1,21,Bi-Weekly,4,3,0.12,Yes
311,56,Male,Pants,Clothing,85,Winter,4.6,1,1,1,50,Bi-Weekly,4,1,0.1,Yes
312,69,Male,Jeans,Clothing,52,Winter,4.1,1,1,1,19,Monthly,3,1,0.1,Yes
313,38,Male,Pants,Clothing,89,Spring,3.4,1,1,1,6,Annually,1,3,0.12,Yes
314,42,Male,Dress,Clothing,77,Spring,3.7,1,1,1,50,Quarterly,2,3,0.12,Yes
315,30,Male,Pants,Clothing,24,Summer,3.3,1,1,1,17,Quarterly,2,4,0.15,No
316,66,Male,Jewelry,Accessories,24,Spring,4.5,1,1,1,24,Annually,1,3,0.12,Yes
317,36,Male,Handbag,Accessories,22,Fall,3.3,1,1,1,46,Monthly,3,2,0.07,No
318,58,Male,Sweater,Clothing,82,Fall,4.3,1,1,1,42,Quarterly,2,3,0.12,Yes
319,45,Male,Backpack,Accessories,67,Winter,2.5,1,1,1,10,Annually,1,1,0.1,Yes
320,47,Male,Shorts,Clothing,74,Spring,2.6,1,1,1,1,Quarterly,2,3,0.12,Yes
321,66,Male,Jewelry,Accessories,72,Summer,4.9,1,1,1,28,Quarterly,2,4,0.15,No
322,41,Male,Sneakers,Footwear,36,Summer,4.7,1,1,1,48,Quarterly,2,0,0.05,No
323,41,Male,Belt,Accessories,95,Winter,3.0,1,1,1,47,Monthly,3,1,0.1,Yes
324,66,Male,Hoodie,Clothing,78,Winter,3.5,1,1,1,29,Bi-Weekly,4,1,0.1,Yes
325,37,Male,Shirt,Clothing,82,Summer,4.8,1,1,1,37,Quarterly,2,4,0.15,No
326,70,Male,Pants,Clothing,70,Winter,4.3,1,1,1,38,Annually,1,1,0.1,Yes
327,62,Male,Scarf,Accessories,41,Fall,3.2,1,1,1,48,Weekly,5,2,0.07,No
328,61,Male,Coat,Outerwear,42,Summer,3.1,1,1,1,36,Weekly,5,2,0.07,No
329,48,Male,Coat,Outerwear,50,Fall,2.8,1,1,1,9,Weekly,5,2,0.07,No
330,70,Male,Socks,Clothing,31,Summer,2.9,1,1,1,34,Monthly,3,4,0.15,No
331,46,Male,Sweater,Clothing,51,Winter,3.7,1,1,1,43,Bi-Weekly,4,1,0.1,Yes
332,31,Male,Shirt,Clothing,98,Fall,3.3,1,1,1,46,Quarterly,2,3,0.12,Yes
333,19,Male,Shirt,Clothing,86,Winter,2.8,1,1,1,5,Monthly,3,1,0.1,Yes
334,39,Male,Sweater,Clothing,64,Winter,4.5,1,1,1,15,Bi-Weekly,4,1,0.1,Yes
335,41,Male,Blouse,Clothing,46,Fall,2.6,1,1,1,30,Annually,1,3,0.12,Yes
336,20,Male,Sweater,Clothing,85,Spring,3.7,1,1,1,44,Quarterly,2,3,0.12,Yes
337,36,Male,Hat,Accessories,81,Fall,4.4,1,1,1,16,Annually,1,2,0.07,No
338,32,Male,Sweater,Clothing,59,Winter,4.3,1,1,1,16,Annually,1,1,0.1,Yes
339,69,Male,Hoodie,Clothing,79,Winter,3.5,1,1,1,16,Weekly,5,1,0.1,Yes
340,40,Male,Shorts,Clothing,33,Spring,3.8,1,1,1,21,Quarterly,2,3,0.12,Yes
341,40,Male,Shorts,Clothing,47,Summer,3.5,1,1,1,39,Quarterly,2,4,0.15,No
342,20,Male,Hat,Accessories,20,Summer,4.6,1,1,1,40,Bi-Weekly,4,4,0.15,No
343,64,Male,Coat,Outerwear,36,Spring,2.6,1,1,1,48,Quarterly,2,2,0.07,No
344,27,Male,Sandals,Footwear,39,Summer,4.4,1,1,1,26,Monthly,3,0,0.05,No
345,24,Male,Skirt,Clothing,71,Winter,4.0,1,1,1,46,Monthly,3,1,0.1,Yes
346,48,Male,Shoes,Footwear,59,Winter,4.4,1,1,1,27,Annually,1,0,0.05,No
347,49,Male,Jeans,Clothing,50,Spring,4.7,1,1,1,5,Weekly,5,3,0.12,Yes
348,36,Male,Sandals,Footwear,41,Fall,3.9,1,1,1,43,Bi-Weekly,4,0,0.05,No
349,56,Male,Blouse,Clothing,59,Fall,2.7,1,1,1,17,Bi-Weekly,4,3,0.12,Yes
350,37,Male,Hat,Accessories,87,Winter,3.7,1,1,1,3,Bi-Weekly,4,1,0.1,Yes
351,42,Male,Sweater,Clothing,68,Spring,2.6,1,1,1,47,Bi-Weekly,4,3,0.12,Yes
352,28,Male,Skirt,Clothing,90,Winter,3.9,1,1,1,24,Bi-Weekly,4,1,0.1,Yes
353,27,Male,Jeans,Clothing,71,Fall,4.9,1,1,1,12,Quarterly,2,3,0.12,Yes
354,63,Male,Sneakers,Footwear,64,Fall,4.1,1,1,1,35,Monthly,3,0,0.05,No
355,58,Male,Jewelry,Accessories,76,Fall,3.0,1,1,1,42,Weekly,5,2,0.07,No
356,37,Male,Jewelry,Accessories,42,Fall,4.1,1,1,1,1,Quarterly,2,2,0.07,No
357,56,Male,Pants,Clothing,80,Spring,3.8,1,1,1,27,Weekly,5,3,0.12,Yes
358,18,Male,Belt,Accessories,56,Spring,4.0,1,1,1,16,Bi-Weekly,4,3,0.12,Yes
359,48,Male,Hat,Accessories,25,Summer,3.6,1,1,1,36,Quarterly,2,4,0.15,No
360,31,Male,Sneakers,Footwear,74,Winter,3.0,1,1,1,30,Quarterly,2,0,0.05,No
361,51,Male,Pants,Clothing,30,Summer,3.0,1,1,1,18,Bi-Weekly,4,4,0.15,No
362,65,Male,T-shirt,Clothing,96,Spring,2.6,1,1,1,45,Annually,1,3,0.12,Yes
363,53,Male,Sneakers,Footwear,64,Fall,3.4,1,1,1,1,Bi-Weekly,4,0,0.05,No
364,55,Male,Shorts,Clothing,88,Winter,3.1,1,1,1,42,Bi-Weekly,4,1,0.1,Yes
365,62,Male,Shoes,Footwear,88,Summer,3.0,1,1,1,7,Quarterly,2,0,0.05,No
366,55,Male,Gloves,Accessories,88,Summer,3.7,1,1,1,50,Quarterly,2,4,0.15,No
367,64,Male,Socks,Clothing,36,Spring,3.5,1,1,1,37,Bi-Weekly,4,3,0.12,Yes
368,52,Male,Dress,Clothing,40,Spring,2.8,1,1,1,18,Monthly,3,3,0.12,Yes
369,24,Male,Handbag,Accessories,39,Spring,4.5,1,1,1,29,Monthly,3,3,0.12,Yes
370,38,Male,Belt,Accessories,40,Summer,3.3,1,1,1,45,Quarterly,2,4,0.15,No
371,59,Male,Scarf,Accessories,34,Winter,3.4,1,1,1,13,Weekly,5,1,0.1,Yes
372,27,Male,Sneakers,Footwear,83,Winter,3.2,1,1,1,47,Monthly,3,0,0.05,No
373,24,Male,Sweater,Clothing,85,Summer,3.7,1,1,1,7,Weekly,5,4,0.15,No
374,23,Male,Coat,Outerwear,27,Summer,4.6,1,1,1,11,Bi-Weekly,4,2,0.07,No
375,69,Male,Jewelry,Accessories,78,Spring,5.0,1,1,1,39,Monthly,3,3,0.12,Yes
376,59,Male,Sunglasses,Accessories,32,Summer,4.4,1,1,1,6,Quarterly,2,4,0.15,No
377,51,Male,Shoes,Footwear,51,Fall,4.9,1,1,1,2,Bi-Weekly,4,0,0.05,No
378,63,Male,Scarf,Accessories,32,Spring,4.1,1,1,1,39,Quarterly,2,3,0.12,Yes
379,54,Male,Dress,Clothing,62,Winter,4.9,1,1,1,23,Monthly,3,1,0.1,Yes
380,32,Male,T-shirt,Clothing,29,Fall,4.7,1,1,1,46,Bi-Weekly,4,3,0.12,Yes
381,39,Male,Backpack,Accessories,69,Fall,3.0,1,1,1,19,Weekly,5,2,0.07,No
382,66,Male,Jewelry,Accessories,25,Winter,3.4,1,1,1,3,Quarterly,2,1,0.1,Yes
383,28,Male,Jeans,Clothing,76,Winter,3.2,1,1,1,47,Quarterly,2,1,0.1,Yes
384,50,Male,Sunglasses,Accessories,77,Fall,2.9,1,1,1,6,Quarterly,2,2,0.07,No
385,70,Male,Sweater,Clothing,33,Fall,4.5,1,1,1,6,Annually,1,3,0.12,Yes
386,67,Male,Shorts,Clothing,93,Fall,2.7,1,1,1,12,Bi-Weekly,4,3,0.12,Yes
387,64,Male,Jewelry,Accessories,39,Spring,3.4,1,1,1,40,Quarterly,2,3,0.12,Yes
388,45,Male,Coat,Outerwear,93,Summer,4.6,1,1,1,38,Bi-Weekly,4,2,0.07,No
389,22,Male,Handbag,Accessories,82,Summer,2.7,1,1,1,10,Quarterly,2,4,0.15,No
390,27,Male,Boots,Footwear,42,Spring,4.2,1,1,1,28,Monthly,3,0,0.05,No
391,25,Male,Gloves,Accessories,71,Winter,3.2,1,1,1,19,Annually,1,1,0.1,Yes
392,37,Male,Sweater,Clothing,86,Spring,4.8,1,1,1,25,Bi-Weekly,4,3,0.12,Yes
393,26,Male,T-shirt,Clothing,82,Spring,3.3,1,1,1,38,Annually,1,3,0.12,Yes
394,33,Male,Shoes,Footwear,65,Fall,4.2,1,1,1,6,Bi-Weekly,4,0,0.05,No
395,43,Male,Scarf,Accessories,29,Spring,4.8,1,1,1,7,Bi-Weekly,4,3,0.12,Yes
396,37,Male,Sneakers,Footwear,65,Winter,4.9,1,1,1,2,Annually,1,0,0.05,No
397,46,Male,Dress,Clothing,88,Fall,3.9,1,1,1,24,Annually,1,3,0.12,Yes
398,22,Male,Belt,Accessories,46,Fall,3.0,1,1,1,26,Annually,1,2,0.07,No
399,20,Male,Boots,Footwear,67,Winter,4.6,1,1,1,25,Quarterly,2,0,0.05,No
400,60,Male,Scarf,Accessories,35,Fall,3.5,1,1,1,10,Monthly,3,2,0.07,No
401,39,Male,Boots,Footwear,66,Winter,4.8,1,1,1,14,Bi-Weekly,4,0,0.05,No
402,43,Male,T-shirt,Clothing,91,Fall,4.8,1,1,1,21,Quarterly,2,3,0.12,Yes
403,31,Male,Backpack,Accessories,78,Fall,3.0,1,1,1,26,Monthly,3,2,0.07,No
404,19,Male,Sneakers,Footwear,45,Winter,4.5,1,1,1,12,Annually,1,0,0.05,No
405,35,Male,T-shirt,Clothing,93,Spring,4.8,1,1,1,11,Monthly,3,3,0.12,Yes
406,41,Male,Jeans,Clothing,74,Summer,3.8,1,1,1,15,Annually,1,4,0.15,No
407,52,Male,Gloves,Accessories,55,Spring,4.6,1,1,1,13,Monthly,3,3,0.12,Yes
408,45,Male,Hoodie,Clothing,76,Spring,3.1,1,1,1,5,Bi-Weekly,4,3,0.12,Yes
409,34,Male,Sneakers,Footwear,66,Spring,3.4,1,1,1,36,Bi-Weekly,4,0,0.05,No
410,35,Male,Shorts,Clothing,51,Winter,3.3,1,1,1,32,Monthly,3,1,0.1,Yes
411,29,Male,Sweater,Clothing,26,Spring,4.8,1,1,1,1,Quarterly,2,3,0.12,Yes
412,59,Male,Jeans,Clothing,29,Summer,2.8,1,1,1,15,Annually,1,4,0.15,No
413,24,Male,Jacket,Outerwear,74,Summer,3.1,1,1,1,3,Weekly,5,2,0.07,No
414,70,Male,Jewelry,Accessories,99,Summer,4.6,1,1,1,48,Monthly,3,4,0.15,No
415,29,Male,Backpack,Accessories,88,Winter,2.6,1,1,1,30,Weekly,5,1,0.1,Yes
416,67,Male,Coat,Outerwear,31,Winter,2.6,1,1,1,40,Monthly,3,2,0.07,No
417,36,Male,Belt,Accessories,55,Spring,3.8,1,1,1,24,Bi-Weekly,4,3,0.12,Yes
418,23,Male,Sandals,Footwear,81,Fall,4.5,1,1,1,48,Quarterly,2,0,0.05,No
419,18,Male,Sweater,Clothing,73,Spring,3.0,1,1,1,27,Bi-Weekly,4,3,0.12,Yes
420,53,Male,Shorts,Clothing,91,Winter,3.5,1,1,1,14,Quarterly,2,1,0.1,Yes
421,32,Male,Socks,Clothing,54,Spring,3.8,1,1,1,18,Bi-Weekly,4,3,0.12,Yes
422,38,Male,Shirt,Clothing,40,Winter,3.5,1,1,1,48,Bi-Weekly,4,1,0.1,Yes
423,47,Male,Pants,Clothing,59,Fall,3.1,1,1,1,32,Annually,1,3,0.12,Yes
424,46,Male,Scarf,Accessories,26,Spring,3.0,1,1,1,21,Bi-Weekly,4,3,0.12,Yes
425,66,Male,Sweater,Clothing,23,Winter,4.3,1,1,1,42,Bi-Weekly,4,1,0.1,Yes
426,40,Male,Jeans,Clothing,87,Winter,3.3,1,1,1,4,Quarterly,2,1,0.1,Yes
427,43,Male,Pants,Clothing,71,Winter,4.7,1,1,1,19,Quarterly,2,1,0.1,Yes
428,58,Male,Backpack,Accessories,91,Winter,4.5,1,1,1,6,Quarterly,2,1,0.1,Yes
429,21,Male,Coat,Outerwear,64,Winter,2.9,1,1,1,2,Bi-Weekly,4,2,0.07,No
430,42,Male,Sandals,Footwear,94,Winter,4.1,1,1,1,21,Bi-Weekly,4,0,0.05,No
431,24,Male,Shirt,Clothing,40,Summer,3.5,1,1,1,40,Annually,1,4,0.15,No
432,43,Male,Hat,Accessories,76,Winter,3.4,1,1,1,33,Bi-Weekly,4,1,0.1,Yes
433,47,Male,Shirt,Clothing,86,Fall,3.3,1,1,1,26,Weekly,5,3,0.12,Yes
434,49,Male,Skirt,Clothing,92,Fall,3.2,1,1,1,23,Bi-Weekly,4,3,0.12,Yes
435,50,Male,Shoes,Footwear,52,Spring,4.0,1,1,1,39,Quarterly,2,0,0.05,No
436,51,Male,Coat,Outerwear,28,Winter,3.6,1,1,1,42,Monthly,3,2,0.07,No
437,40,Male,Pants,Clothing,46,Summer,4.6,1,1,1,41,Weekly,5,4,0.15,No
438,45,Male,Jewelry,Accessories,50,Summer,2.6,1,1,1,41,Annually,1,4,0.15,No
439,52,Male,Belt,Accessories,23,Winter,4.3,1,1,1,12,Bi-Weekly,4,1,0.1,Yes
440,62,Male,Jacket,Outerwear,50,Summer,3.4,1,1,1,31,Monthly,3,2,0.07,No
441,20,Male,Shirt,Clothing,89,Winter,3.5,1,1,1,34,Bi-Weekly,4,1,0.1,Yes
442,43,Male,Hoodie,Clothing,81,Winter,4.2,1,1,1,32,Annually,1,1,0.1,Yes
443,29,Male,Sunglasses,Accessories,69,Fall,3.5,1,1,1,31,Quarterly,2,2,0.07,No
444,22,Male,Sunglasses,Accessories,67,Summer,3.6,1,1,1,24,Annually,1,4,0.15,No
445,48,Male,Dress,Clothing,20,Summer,4.3,1,1,1,31,Annually,1,4,0.15,No
446,42,Male,Boots,Footwear,29,Fall,4.9,1,1,1,18,Annually,1,0,0.05,No
447,19,Male,Shirt,Clothing,74,Summer,4.1,1,1,1,15,Monthly,3,4,0.15,No
448,60,Male,Shorts,Clothing,82,Spring,3.6,1,1,1,7,Quarterly,2,3,0.12,Yes
449,32,Male,Gloves,Accessories,23,Summer,3.4,1,1,1,35,Bi-Weekly,4,4,0.15,No
450,26,Male,Jewelry,Accessories,45,Summer,2.9,1,1,1,35,Monthly,3,4,0.15,No
451,25,Male,Boots,Footwear,21,Summer,2.7,1,1,1,19,Monthly,3,0,0.05,No
452,66,Male,Jewelry,Accessories,31,Summer,4.3,1,1,1,26,Bi-Weekly,4,4,0.15,No
453,45,Male,Pants,Clothing,45,Summer,3.3,1,1,1,39,Bi-Weekly,4,4,0.15,No
454,54,Male,Jewelry,Accessories,56,Winter,2.8,1,1,1,22,Weekly,5,1,0.1,Yes
455,37,Male,Jacket,Outerwear,97,Summer,3.2,1,1,1,14,Bi-Weekly,4,2,0.07,No
456,54,Male,Blouse,Clothing,100,Fall,3.6,1,1,1,50,Bi-Weekly,4,3,0.12,Yes
457,50,Male,Blouse,Clothing,96,Fall,4.0,1,1,1,33,Quarterly,2,3,0.12,Yes
458,25,Male,Gloves,Accessories,99,Spring,4.9,1,1,1,48,Quarterly,2,3,0.12,Yes
459,47,Male,Shorts,Clothing,91,Winter,4.0,1,1,1,48,Monthly,3,1,0.1,Yes
460,63,Male,Hat,Accessories,30,Winter,3.8,1,1,1,27,Bi-Weekly,4,1,0.1,Yes
461,64,Male,Shoes,Footwear,65,Summer,3.7,1,1,1,27,Weekly,5,0,0.05,No
462,18,Male,Boots,Footwear,93,Winter,3.9,1,1,1,20,Weekly,5,0,0.05,No
463,59,Male,Jacket,Outerwear,81,Fall,3.3,1,1,1,48,Quarterly,2,2,0.07,No
464,37,Male,Jewelry,Accessories,81,Summer,2.7,1,1,1,29,Weekly,5,4,0.15,No
465,23,Male,Sunglasses,Accessories,52,Winter,4.7,1,1,1,45,Monthly,3,1,0.1,Yes
466,54,Male,Skirt,Clothing,88,Summer,2.8,1,1,1,25,Quarterly,2,4,0.15,No
467,38,Male,Jeans,Clothing,24,Winter,4.6,1,1,1,25,Weekly,5,1,0.1,Yes
468,19,Male,Backpack,Accessories,51,Spring,4.5,1,1,1,37,Quarterly,2,3,0.12,Yes
469,34,Male,Backpack,Accessories,38,Fall,5.0,1,1,1,16,Quarterly,2,2,0.07,No
470,21,Male,Shorts,Clothing,46,Fall,4.1,1,1,1,30,Bi-Weekly,4,3,0.12,Yes
471,50,Male,Dress,Clothing,63,Summer,4.6,1,1,1,6,Quarterly,2,4,0.15,No
472,55,Male,Scarf,Accessories,72,Winter,4.9,1,1,1,36,Quarterly,2,1,0.1,Yes
473,20,Male,Jeans,Clothing,39,Winter,3.9,1,1,1,3,Quarterly,2,1,0.1,Yes
474,34,Male,Coat,Outerwear,42,Spring,3.9,1,1,1,29,Quarterly,2,2,0.07,No
475,62,Male,Sweater,Clothing,76,Summer,2.6,1,1,1,15,Quarterly,2,4,0.15,No
476,21,Male,Sneakers,Footwear,66,Summer,2.7,1,1,1,18,Annually,1,0,0.05,No
477,21,Male,Scarf,Accessories,90,Spring,3.5,1,1,1,2,Bi-Weekly,4,3,0.12,Yes
478,42,Male,Sweater,Clothing,56,Summer,3.7,1,1,1,49,Weekly,5,4,0.15,No
479,35,Male,Jewelry,Accessories,43,Winter,3.2,1,1,1,48,Annually,1,1,0.1,Yes
480,39,Male,Handbag,Accessories,84,Winter,3.3,1,1,1,43,Monthly,3,1,0.1,Yes
481,68,Male,Hoodie,Clothing,88,Summer,4.8,1,1,1,30,Bi-Weekly,4,4,0.15,No
482,46,Male,Hat,Accessories,88,Fall,3.2,1,1,1,10,Bi-Weekly,4,2,0.07,No
483,41,Male,Belt,Accessories,42,Winter,2.5,1,1,1,11,Annually,1,1,0.1,Yes
484,23,Male,Hoodie,Clothing,73,Fall,3.9,1,1,1,12,Weekly,5,3,0.12,Yes
485,68,Male,Hat,Accessories,73,Summer,4.7,1,1,1,28,Quarterly,2,4,0.15,No
486,48,Male,Shoes,Footwear,44,Spring,2.6,1,1,1,36,Bi-Weekly,4,0,0.05,No
487,38,Male,Sandals,Footwear,63,Fall,2.8,1,1,1,37,Quarterly,2,0,0.05,No
488,41,Male,Jacket,Outerwear,68,Winter,4.4,1,1,1,22,Quarterly,2,2,0.07,No
489,58,Male,Sweater,Clothing,29,Spring,4.6,1,1,1,32,Weekly,5,3,0.12,Yes
490,49,Male,Socks,Clothing,85,Summer,3.2,1,1,1,40,Annually,1,4,0.15,No
491,57,Male,Sneakers,Footwear,42,Winter,4.2,1,1,1,47,Monthly,3,0,0.05,No
492,49,Male,Coat,Outerwear,69,Summer,3.7,1,1,1,24,Bi-Weekly,4,2,0.07,No
493,50,Male,Shirt,Clothing,62,Fall,3.9,1,1,1,11,Weekly,5,3,0.12,Yes
494,28,Male,Backpack,Accessories,48,Summer,4.7,1,1,1,19,Bi-Weekly,4,4,0.15,No
495,38,Male,Boots,Footwear,68,Winter,4.5,1,1,1,42,Weekly,5,0,0.05,No
496,33,Male,Handbag,Accessories,36,Fall,3.3,1,1,1,6,Bi-Weekly,4,2,0.07,No
497,30,Male,Dress,Clothing,63,Fall,3.3,1,1,1,31,Bi-Weekly,4,3,0.12,Yes
498,43,Male,Sneakers,Footwear,39,Winter,4.6,1,1,1,31,Weekly,5,0,0.05,No
499,43,Male,Boots,Footwear,78,Spring,3.6,1,1,1,27,Monthly,3,0,0.05,No
500,36,Male,Shoes,Footwear,99,Winter,4.8,1,1,1,24,Monthly,3,0,0.05,No
501,36,Male,T-shirt,Clothing,31,Fall,4.8,1,1,1,35,Quarterly,2,3,0.12,Yes
502,64,Male,Boots,Footwear,45,Spring,2.9,1,1,1,21,Annually,1,0,0.05,No
503,59,Male,Pants,Clothing,30,Fall,2.8,1,1,1,8,Bi-Weekly,4,3,0.12,Yes
504,55,Male,Shoes,Footwear,24,Summer,3.2,1,1,1,26,Quarterly,2,0,0.05,No
505,42,Male,Shoes,Footwear,22,Winter,3.9,1,1,1,26,Annually,1,0,0.05,No
506,61,Male,T-shirt,Clothing,63,Spring,4.3,1,1,1,9,Bi-Weekly,4,3,0.12,Yes
507,28,Male,Scarf,Accessories,40,Fall,2.7,1,1,1,48,Annually,1,2,0.07,No
508,65,Male,Shorts,Clothing,20,Spring,5.0,1,1,1,33,Bi-Weekly,4,3,0.12,Yes
509,27,Male,Jewelry,Accessories,20,Winter,3.7,1,1,1,31,Quarterly,2,1,0.1,Yes
510,41,Male,T-shirt,Clothing,80,Summer,3.9,1,1,1,17,Weekly,5,4,0.15,No
511,21,Male,Shirt,Clothing,87,Fall,3.9,1,1,1,22,Annually,1,3,0.12,Yes
512,61,Male,Shirt,Clothing,46,Fall,3.1,1,1,1,8,Annually,1,3,0.12,Yes
513,19,Male,Gloves,Accessories,49,Winter,3.3,1,1,1,2,Monthly,3,1,0.1,Yes
514,22,Male,Scarf,Accessories,65,Fall,3.6,1,1,1,45,Annually,1,2,0.07,No
515,64,Male,Skirt,Clothing,62,Winter,4.3,1,1,1,47,Quarterly,2,1,0.1,Yes
516,28,Male,Hat,Accessories,67,Spring,4.5,1,1,1,7,Monthly,3,3,0.12,Yes
517,34,Male,Hoodie,Clothing,41,Fall,2.8,1,1,1,19,Bi-Weekly,4,3,0.12,Yes
518,61,Male,Boots,Footwear,49,Fall,2.7,1,1,1,44,Quarterly,2,0,0.05,No
519,24,Male,Blouse,Clothing,100,Fall,2.9,1,1,1,16,Quarterly,2,3,0.12,Yes
520,19,Male,Belt,Accessories,54,Summer,4.4,1,1,1,17,Quarterly,2,4,0.15,No
521,51,Male,Sunglasses,Accessories,84,Spring,3.9,1,1,1,20,Quarterly,2,3,0.12,Yes
522,36,Male,Shorts,Clothing,41,Winter,3.5,1,1,1,50,Annually,1,1,0.1,Yes
523,65,Male,Gloves,Accessories,88,Spring,2.5,1,1,1,37,Quarterly,2,3,0.12,Yes
524,46,Male,Sandals,Footwear,40,Spring,4.9,1,1,1,5,Quarterly,2,0,0.05,No
525,59,Male,Shirt,Clothing,39,Summer,4.8,1,1,1,44,Annually,1,4,0.15,No
526,51,Male,Coat,Outerwear,37,Spring,3.2,1,1,1,41,Monthly,3,2,0.07,No
527,51,Male,Pants,Clothing,52,Winter,4.9,1,1,1,19,Monthly,3,1,0.1,Yes
528,21,Male,T-shirt,Clothing,23,Winter,4.3,1,1,1,47,Quarterly,2,1,0.1,Yes
