Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Frequency Value
321,66,Male,Jewelry,Accessories,72,Summer,4.9,1,1,1,28,Quarterly,2
322,41,Male,Sneakers,Footwear,36,Summer,4.7,1,1,1,48,Quarterly,2
323,41,Male,Belt,Accessories,95,Winter,3,1,1,1,47,Monthly,3
324,66,Male,Hoodie,Clothing,78,Winter,3.5,1,1,1,29,Bi-Weekly,4
325,37,Male,Shirt,Clothing,82,Summer,4.8,1,1,1,37,Quarterly,2
326,70,Male,Pants,Clothing,70,Winter,4.3,1,1,1,38,Annually,1
327,62,Male,Scarf,Accessories,41,Fall,3.2,1,1,1,48,Weekly,5
328,61,Male,Coat,Outerwear,42,Summer,3.1,1,1,1,36,Weekly,5
329,48,Male,Coat,Outerwear,50,Fall,2.8,1,1,1,9,Weekly,5
330,70,Male,Socks,Clothing,31,Summer,2.9,1,1,1,34,Monthly,3
331,46,Male,Sweater,Clothing,51,Winter,3.7,1,1,1,43,Bi-Weekly,4
332,31,Male,Shirt,Clothing,98,Fall,3.3,1,1,1,46,Quarterly,2
333,19,Male,Shirt,Clothing,86,Winter,2.8,1,1,1,5,Monthly,3
334,39,Male,Sweater,Clothing,64,Winter,4.5,1,1,1,15,Bi-Weekly,4
335,41,Male,Blouse,Clothing,46,Fall,2.6,1,1,1,30,Annually,1
336,20,Male,Sweater,Clothing,85,Spring,3.7,1,1,1,44,Quarterly,2
337,36,Male,Hat,Accessories,81,Fall,4.4,1,1,1,16,Annually,1
338,32,Male,Sweater,Clothing,59,Winter,4.3,1,1,1,16,Annually,1
339,69,Male,Hoodie,Clothing,79,Winter,3.5,1,1,1,16,Weekly,5
340,40,Male,Shorts,Clothing,33,Spring,3.8,1,1,1,21,Quarterly,2
341,40,Male,Shorts,Clothing,47,Summer,3.5,1,1,1,39,Quarterly,2
342,20,Male,Hat,Accessories,20,Summer,4.6,1,1,1,40,Bi-Weekly,4
343,64,Male,Coat,Outerwear,36,Spring,2.6,1,1,1,48,Quarterly,2
344,27,Male,Sandals,Footwear,39,Summer,4.4,1,1,1,26,Monthly,3
345,24,Male,Skirt,Clothing,71,Winter,4,1,1,1,46,Monthly,3
346,48,Male,Shoes,Footwear,59,Winter,4.4,1,1,1,27,Annually,1
347,49,Male,Jeans,Clothing,50,Spring,4.7,1,1,1,5,Weekly,5
348,36,Male,Sandals,Footwear,41,Fall,3.9,1,1,1,43,Bi-Weekly,4
349,56,Male,Blouse,Clothing,59,Fall,2.7,1,1,1,17,Bi-Weekly,4
350,37,Male,Hat,Accessories,87,Winter,3.7,1,1,1,3,Bi-Weekly,4
351,42,Male,Sweater,Clothing,68,Spring,2.6,1,1,1,47,Bi-Weekly,4
352,28,Male,Skirt,Clothing,90,Winter,3.9,1,1,1,24,Bi-Weekly,4
353,27,Male,Jeans,Clothing,71,Fall,4.9,1,1,1,12,Quarterly,2
354,63,Male,Sneakers,Footwear,64,Fall,4.1,1,1,1,35,Monthly,3
355,58,Male,Jewelry,Accessories,76,Fall,3,1,1,1,42,Weekly,5
356,37,Male,Jewelry,Accessories,42,Fall,4.1,1,1,1,1,Quarterly,2
357,56,Male,Pants,Clothing,80,Spring,3.8,1,1,1,27,Weekly,5
358,18,Male,Belt,Accessories,56,Spring,4,1,1,1,16,Bi-Weekly,4
359,48,Male,Hat,Accessories,25,Summer,3.6,1,1,1,36,Quarterly,2
360,31,Male,Sneakers,Footwear,74,Winter,3,1,1,1,30,Quarterly,2
361,51,Male,Pants,Clothing,30,Summer,3,1,1,1,18,Bi-Weekly,4
362,65,Male,T-shirt,Clothing,96,Spring,2.6,1,1,1,45,Annually,1
363,53,Male,Sneakers,Footwear,64,Fall,3.4,1,1,1,1,Bi-Weekly,4
364,55,Male,Shorts,Clothing,88,Winter,3.1,1,1,1,42,Bi-Weekly,4
365,62,Male,Shoes,Footwear,88,Summer,3,1,1,1,7,Quarterly,2
366,55,Male,Gloves,Accessories,88,Summer,3.7,1,1,1,50,Quarterly,2
367,64,Male,Socks,Clothing,36,Spring,3.5,1,1,1,37,Bi-Weekly,4
368,52,Male,Dress,Clothing,40,Spring,2.8,1,1,1,18,Monthly,3
369,24,Male,Handbag,Accessories,39,Spring,4.5,1,1,1,29,Monthly,3
370,38,Male,Belt,Accessories,40,Summer,3.3,1,1,1,45,Quarterly,2
371,59,Male,Scarf,Accessories,34,Winter,3.4,1,1,1,13,Weekly,5
372,27,Male,Sneakers,Footwear,83,Winter,3.2,1,1,1,47,Monthly,3
373,24,Male,Sweater,Clothing,85,Summer,3.7,1,1,1,7,Weekly,5
374,23,Male,Coat,Outerwear,27,Summer,4.6,1,1,1,11,Bi-Weekly,4
375,69,Male,Jewelry,Accessories,78,Spring,5,1,1,1,39,Monthly,3
376,59,Male,Sunglasses,Accessories,32,Summer,4.4,1,1,1,6,Quarterly,2
377,51,Male,Shoes,Footwear,51,Fall,4.9,1,1,1,2,Bi-Weekly,4
378,63,Male,Scarf,Accessories,32,Spring,4.1,1,1,1,39,Quarterly,2
379,54,Male,Dress,Clothing,62,Winter,4.9,1,1,1,23,Monthly,3
380,32,Male,T-shirt,Clothing,29,Fall,4.7,1,1,1,46,Bi-Weekly,4
381,39,Male,Backpack,Accessories,69,Fall,3,1,1,1,19,Weekly,5
382,66,Male,Jewelry,Accessories,25,Winter,3.4,1,1,1,3,Quarterly,2
383,28,Male,Jeans,Clothing,76,Winter,3.2,1,1,1,47,Quarterly,2
384,50,Male,Sunglasses,Accessories,77,Fall,2.9,1,1,1,6,Quarterly,2
385,70,Male,Sweater,Clothing,33,Fall,4.5,1,1,1,6,Annually,1
386,67,Male,Shorts,Clothing,93,Fall,2.7,1,1,1,12,Bi-Weekly,4
387,64,Male,Jewelry,Accessories,39,Spring,3.4,1,1,1,40,Quarterly,2
388,45,Male,Coat,Outerwear,93,Summer,4.6,1,1,1,38,Bi-Weekly,4
389,22,Male,Handbag,Accessories,82,Summer,2.7,1,1,1,10,Quarterly,2
390,27,Male,Boots,Footwear,42,Spring,4.2,1,1,1,28,Monthly,3
391,25,Male,Gloves,Accessories,71,Winter,3.2,1,1,1,19,Annually,1
392,37,Male,Sweater,Clothing,86,Spring,4.8,1,1,1,25,Bi-Weekly,4
393,26,Male,T-shirt,Clothing,82,Spring,3.3,1,1,1,38,Annually,1
394,33,Male,Shoes,Footwear,65,Fall,4.2,1,1,1,6,Bi-Weekly,4
395,43,Male,Scarf,Accessories,29,Spring,4.8,1,1,1,7,Bi-Weekly,4
396,37,Male,Sneakers,Footwear,65,Winter,4.9,1,1,1,2,Annually,1
397,46,Male,Dress,Clothing,88,Fall,3.9,1,1,1,24,Annually,1
398,22,Male,Belt,Accessories,46,Fall,3,1,1,1,26,Annually,1
399,20,Male,Boots,Footwear,67,Winter,4.6,1,1,1,25,Quarterly,2
400,60,Male,Scarf,Accessories,35,Fall,3.5,1,1,1,10,Monthly,3
401,39,Male,Boots,Footwear,66,Winter,4.8,1,1,1,14,Bi-Weekly,4
402,43,Male,T-shirt,Clothing,91,Fall,4.8,1,1,1,21,Quarterly,2
403,31,Male,Backpack,Accessories,78,Fall,3,1,1,1,26,Monthly,3
404,19,Male,Sneakers,Footwear,45,Winter,4.5,1,1,1,12,Annually,1
405,35,Male,T-shirt,Clothing,93,Spring,4.8,1,1,1,11,Monthly,3
406,41,Male,Jeans,Clothing,74,Summer,3.8,1,1,1,15,Annually,1
407,52,Male,Gloves,Accessories,55,Spring,4.6,1,1,1,13,Monthly,3
408,45,Male,Hoodie,Clothing,76,Spring,3.1,1,1,1,5,Bi-Weekly,4
409,34,Male,Sneakers,Footwear,66,Spring,3.4,1,1,1,36,Bi-Weekly,4
410,35,Male,Shorts,Clothing,51,Winter,3.3,1,1,1,32,Monthly,3
411,29,Male,Sweater,Clothing,26,Spring,4.8,1,1,1,1,Quarterly,2
412,59,Male,Jeans,Clothing,29,Summer,2.8,1,1,1,15,Annually,1
413,24,Male,Jacket,Outerwear,74,Summer,3.1,1,1,1,3,Weekly,5
414,70,Male,Jewelry,Accessories,99,Summer,4.6,1,1,1,48,Monthly,3
415,29,Male,Backpack,Accessories,88,Winter,2.6,1,1,1,30,Weekly,5
416,67,Male,Coat,Outerwear,31,Winter,2.6,1,1,1,40,Monthly,3
417,36,Male,Belt,Accessories,55,Spring,3.8,1,1,1,24,Bi-Weekly,4
418,23,Male,Sandals,Footwear,81,Fall,4.5,1,1,1,48,Quarterly,2
419,18,Male,Sweater,Clothing,73,Spring,3,1,1,1,27,Bi-Weekly,4
420,53,Male,Shorts,Clothing,91,Winter,3.5,1,1,1,14,Quarterly,2
421,32,Male,Socks,Clothing,54,Spring,3.8,1,1,1,18,Bi-Weekly,4
422,38,Male,Shirt,Clothing,40,Winter,3.5,1,1,1,48,Bi-Weekly,4
423,47,Male,Pants,Clothing,59,Fall,3.1,1,1,1,32,Annually,1
424,46,Male,Scarf,Accessories,26,Spring,3,1,1,1,21,Bi-Weekly,4
425,66,Male,Sweater,Clothing,23,Winter,4.3,1,1,1,42,Bi-Weekly,4
426,40,Male,Jeans,Clothing,87,Winter,3.3,1,1,1,4,Quarterly,2
427,43,Male,Pants,Clothing,71,Winter,4.7,1,1,1,19,Quarterly,2
428,58,Male,Backpack,Accessories,91,Winter,4.5,1,1,1,6,Quarterly,2
429,21,Male,Coat,Outerwear,64,Winter,2.9,1,1,1,2,Bi-Weekly,4
430,42,Male,Sandals,Footwear,94,Winter,4.1,1,1,1,21,Bi-Weekly,4
431,24,Male,Shirt,Clothing,40,Summer,3.5,1,1,1,40,Annually,1
432,43,Male,Hat,Accessories,76,Winter,3.4,1,1,1,33,Bi-Weekly,4
433,47,Male,Shirt,Clothing,86,Fall,3.3,1,1,1,26,Weekly,5
434,49,Male,Skirt,Clothing,92,Fall,3.2,1,1,1,23,Bi-Weekly,4
435,50,Male,Shoes,Footwear,52,Spring,4,1,1,1,39,Quarterly,2
436,51,Male,Coat,Outerwear,28,Winter,3.6,1,1,1,42,Monthly,3
437,40,Male,Pants,Clothing,46,Summer,4.6,1,1,1,41,Weekly,5
438,45,Male,Jewelry,Accessories,50,Summer,2.6,1,1,1,41,Annually,1
439,52,Male,Belt,Accessories,23,Winter,4.3,1,1,1,12,Bi-Weekly,4
440,62,Male,Jacket,Outerwear,50,Summer,3.4,1,1,1,31,Monthly,3
441,20,Male,Shirt,Clothing,89,Winter,3.5,1,1,1,34,Bi-Weekly,4
442,43,Male,Hoodie,Clothing,81,Winter,4.2,1,1,1,32,Annually,1
443,29,Male,Sunglasses,Accessories,69,Fall,3.5,1,1,1,31,Quarterly,2
444,22,Male,Sunglasses,Accessories,67,Summer,3.6,1,1,1,24,Annually,1
445,48,Male,Dress,Clothing,20,Summer,4.3,1,1,1,31,Annually,1
446,42,Male,Boots,Footwear,29,Fall,4.9,1,1,1,18,Annually,1
447,19,Male,Shirt,Clothing,74,Summer,4.1,1,1,1,15,Monthly,3
448,60,Male,Shorts,Clothing,82,Spring,3.6,1,1,1,7,Quarterly,2
449,32,Male,Gloves,Accessories,23,Summer,3.4,1,1,1,35,Bi-Weekly,4
450,26,Male,Jewelry,Accessories,45,Summer,2.9,1,1,1,35,Monthly,3
451,25,Male,Boots,Footwear,21,Summer,2.7,1,1,1,19,Monthly,3
452,66,Male,Jewelry,Accessories,31,Summer,4.3,1,1,1,26,Bi-Weekly,4
453,45,Male,Pants,Clothing,45,Summer,3.3,1,1,1,39,Bi-Weekly,4
454,54,Male,Jewelry,Accessories,56,Winter,2.8,1,1,1,22,Weekly,5
455,37,Male,Jacket,Outerwear,97,Summer,3.2,1,1,1,14,Bi-Weekly,4
456,54,Male,Blouse,Clothing,100,Fall,3.6,1,1,1,50,Bi-Weekly,4
457,50,Male,Blouse,Clothing,96,Fall,4,1,1,1,33,Quarterly,2
458,25,Male,Gloves,Accessories,99,Spring,4.9,1,1,1,48,Quarterly,2
459,47,Male,Shorts,Clothing,91,Winter,4,1,1,1,48,Monthly,3
460,63,Male,Hat,Accessories,30,Winter,3.8,1,1,1,27,Bi-Weekly,4
461,64,Male,Shoes,Footwear,65,Summer,3.7,1,1,1,27,Weekly,5
462,18,Male,Boots,Footwear,93,Winter,3.9,1,1,1,20,Weekly,5
463,59,Male,Jacket,Outerwear,81,Fall,3.3,1,1,1,48,Quarterly,2
464,37,Male,Jewelry,Accessories,81,Summer,2.7,1,1,1,29,Weekly,5
465,23,Male,Sunglasses,Accessories,52,Winter,4.7,1,1,1,45,Monthly,3
466,54,Male,Skirt,Clothing,88,Summer,2.8,1,1,1,25,Quarterly,2
467,38,Male,Jeans,Clothing,24,Winter,4.6,1,1,1,25,Weekly,5
468,19,Male,Backpack,Accessories,51,Spring,4.5,1,1,1,37,Quarterly,2
469,34,Male,Backpack,Accessories,38,Fall,5,1,1,1,16,Quarterly,2
470,21,Male,Shorts,Clothing,46,Fall,4.1,1,1,1,30,Bi-Weekly,4
471,50,Male,Dress,Clothing,63,Summer,4.6,1,1,1,6,Quarterly,2
472,55,Male,Scarf,Accessories,72,Winter,4.9,1,1,1,36,Quarterly,2
473,20,Male,Jeans,Clothing,39,Winter,3.9,1,1,1,3,Quarterly,2
474,34,Male,Coat,Outerwear,42,Spring,3.9,1,1,1,29,Quarterly,2
475,62,Male,Sweater,Clothing,76,Summer,2.6,1,1,1,15,Quarterly,2
476,21,Male,Sneakers,Footwear,66,Summer,2.7,1,1,1,18,Annually,1
477,21,Male,Scarf,Accessories,90,Spring,3.5,1,1,1,2,Bi-Weekly,4
478,42,Male,Sweater,Clothing,56,Summer,3.7,1,1,1,49,Weekly,5
479,35,Male,Jewelry,Accessories,43,Winter,3.2,1,1,1,48,Annually,1
480,39,Male,Handbag,Accessories,84,Winter,3.3,1,1,1,43,Monthly,3
481,68,Male,Hoodie,Clothing,88,Summer,4.8,1,1,1,30,Bi-Weekly,4
482,46,Male,Hat,Accessories,88,Fall,3.2,1,1,1,10,Bi-Weekly,4
483,41,Male,Belt,Accessories,42,Winter,2.5,1,1,1,11,Annually,1
484,23,Male,Hoodie,Clothing,73,Fall,3.9,1,1,1,12,Weekly,5
485,68,Male,Hat,Accessories,73,Summer,4.7,1,1,1,28,Quarterly,2
486,48,Male,Shoes,Footwear,44,Spring,2.6,1,1,1,36,Bi-Weekly,4
487,38,Male,Sandals,Footwear,63,Fall,2.8,1,1,1,37,Quarterly,2
488,41,Male,Jacket,Outerwear,68,Winter,4.4,1,1,1,22,Quarterly,2
489,58,Male,Sweater,Clothing,29,Spring,4.6,1,1,1,32,Weekly,5
490,49,Male,Socks,Clothing,85,Summer,3.2,1,1,1,40,Annually,1
491,57,Male,Sneakers,Footwear,42,Winter,4.2,1,1,1,47,Monthly,3
492,49,Male,Coat,Outerwear,69,Summer,3.7,1,1,1,24,Bi-Weekly,4
493,50,Male,Shirt,Clothing,62,Fall,3.9,1,1,1,11,Weekly,5
494,28,Male,Backpack,Accessories,48,Summer,4.7,1,1,1,19,Bi-Weekly,4
495,38,Male,Boots,Footwear,68,Winter,4.5,1,1,1,42,Weekly,5
496,33,Male,Handbag,Accessories,36,Fall,3.3,1,1,1,6,Bi-Weekly,4
497,30,Male,Dress,Clothing,63,Fall,3.3,1,1,1,31,Bi-Weekly,4
498,43,Male,Sneakers,Footwear,39,Winter,4.6,1,1,1,31,Weekly,5
499,43,Male,Boots,Footwear,78,Spring,3.6,1,1,1,27,Monthly,3
500,36,Male,Shoes,Footwear,99,Winter,4.8,1,1,1,24,Monthly,3
501,36,Male,T-shirt,Clothing,31,Fall,4.8,1,1,1,35,Quarterly,2
502,64,Male,Boots,Footwear,45,Spring,2.9,1,1,1,21,Annually,1
503,59,Male,Pants,Clothing,30,Fall,2.8,1,1,1,8,Bi-Weekly,4
504,55,Male,Shoes,Footwear,24,Summer,3.2,1,1,1,26,Quarterly,2
505,42,Male,Shoes,Footwear,22,Winter,3.9,1,1,1,26,Annually,1
506,61,Male,T-shirt,Clothing,63,Spring,4.3,1,1,1,9,Bi-Weekly,4
507,28,Male,Scarf,Accessories,40,Fall,2.7,1,1,1,48,Annually,1
508,65,Male,Shorts,Clothing,20,Spring,5,1,1,1,33,Bi-Weekly,4
509,27,Male,Jewelry,Accessories,20,Winter,3.7,1,1,1,31,Quarterly,2
510,41,Male,T-shirt,Clothing,80,Summer,3.9,1,1,1,17,Weekly,5
511,21,Male,Shirt,Clothing,87,Fall,3.9,1,1,1,22,Annually,1
512,61,Male,Shirt,Clothing,46,Fall,3.1,1,1,1,8,Annually,1
513,19,Male,Gloves,Accessories,49,Winter,3.3,1,1,1,2,Monthly,3
514,22,Male,Scarf,Accessories,65,Fall,3.6,1,1,1,45,Annually,1
515,64,Male,Skirt,Clothing,62,Winter,4.3,1,1,1,47,Quarterly,2
516,28,Male,Hat,Accessories,67,Spring,4.5,1,1,1,7,Monthly,3
517,34,Male,Hoodie,Clothing,41,Fall,2.8,1,1,1,19,Bi-Weekly,4
518,61,Male,Boots,Footwear,49,Fall,2.7,1,1,1,44,Quarterly,2
519,24,Male,Blouse,Clothing,100,Fall,2.9,1,1,1,16,Quarterly,2
520,19,Male,Belt,Accessories,54,Summer,4.4,1,1,1,17,Quarterly,2
521,51,Male,Sunglasses,Accessories,84,Spring,3.9,1,1,1,20,Quarterly,2
522,36,Male,Shorts,Clothing,41,Winter,3.5,1,1,1,50,Annually,1
523,65,Male,Gloves,Accessories,88,Spring,2.5,1,1,1,37,Quarterly,2
524,46,Male,Sandals,Footwear,40,Spring,4.9,1,1,1,5,Quarterly,2
525,59,Male,Shirt,Clothing,39,Summer,4.8,1,1,1,44,Annually,1
526,51,Male,Coat,Outerwear,37,Spring,3.2,1,1,1,41,Monthly,3
527,51,Male,Pants,Clothing,52,Winter,4.9,1,1,1,19,Monthly,3
528,21,Male,T-shirt,Clothing,23,Winter,4.3,1,1,1,47,Quarterly,2
529,34,Male,Sneakers,Footwear,88,Winter,3.2,1,1,1,40,Annually,1
530,32,Male,Shorts,Clothing,84,Fall,3.7,1,1,1,6,Monthly,3
531,48,Male,Coat,Outerwear,37,Winter,3.2,1,1,1,25,Bi-Weekly,4
532,50,Male,Sandals,Footwear,51,Fall,3.4,1,1,1,42,Weekly,5
533,26,Male,Pants,Clothing,76,Winter,4.1,1,1,1,35,Quarterly,2
534,57,Male,Sandals,Footwear,60,Spring,4.5,1,1,1,17,Weekly,5
535,65,Male,Gloves,Accessories,72,Fall,4.5,1,1,1,4,Quarterly,2
536,56,Male,T-shirt,Clothing,45,Spring,3.2,1,1,1,24,Weekly,5
537,44,Male,Jacket,Outerwear,84,Fall,4.4,1,1,1,16,Quarterly,2
538,50,Male,Blouse,Clothing,49,Summer,3,1,1,1,14,Annually,1
539,27,Male,Socks,Clothing,22,Spring,3.2,1,1,1,43,Weekly,5
540,49,Male,Coat,Outerwear,48,Winter,4,1,1,1,49,Weekly,5
541,49,Male,Dress,Clothing,37,Spring,3.1,1,1,1,33,Quarterly,2
542,52,Male,Jacket,Outerwear,27,Fall,2.8,1,1,1,45,Bi-Weekly,4
543,27,Male,Boots,Footwear,79,Spring,4.6,1,1,1,35,Bi-Weekly,4
544,53,Male,Skirt,Clothing,98,Spring,4.3,1,1,1,11,Monthly,3
545,34,Male,Sandals,Footwear,64,Summer,3.3,1,1,1,30,Quarterly,2
546,33,Male,Coat,Outerwear,32,Summer,3.5,1,1,1,48,Annually,1
547,62,Male,Hoodie,Clothing,74,Winter,3.4,1,1,1,45,Bi-Weekly,4
548,38,Male,Jacket,Outerwear,50,Winter,2.8,1,1,1,26,Weekly,5
549,36,Male,Backpack,Accessories,64,Winter,4.6,1,1,1,41,Quarterly,2
550,31,Male,Backpack,Accessories,29,Fall,3.6,1,1,1,37,Bi-Weekly,4
551,62,Male,Belt,Accessories,62,Summer,3.3,1,1,1,12,Weekly,5
552,29,Male,Coat,Outerwear,78,Fall,3.1,1,1,1,27,Bi-Weekly,4
553,24,Male,T-shirt,Clothing,94,Fall,3.5,1,1,1,18,Weekly,5
554,63,Male,Sunglasses,Accessories,59,Winter,3.2,1,1,1,15,Quarterly,2
555,56,Male,Sneakers,Footwear,47,Summer,3,1,1,1,34,Weekly,5
556,63,Male,Gloves,Accessories,57,Fall,4.8,1,1,1,37,Annually,1
557,40,Male,Coat,Outerwear,90,Winter,5,1,1,1,21,Bi-Weekly,4
558,18,Male,Shirt,Clothing,60,Spring,2.9,1,1,1,31,Weekly,5
559,50,Male,Sneakers,Footwear,77,Fall,3.2,1,1,1,43,Quarterly,2
560,66,Male,Scarf,Accessories,41,Fall,2.9,1,1,1,22,Monthly,3
561,25,Male,Jewelry,Accessories,48,Fall,3.3,1,1,1,12,Annually,1
562,65,Male,Jacket,Outerwear,65,Fall,2.6,1,1,1,25,Bi-Weekly,4
563,53,Male,Jeans,Clothing,62,Summer,3.5,1,1,1,40,Annually,1
564,61,Male,Shoes,Footwear,99,Fall,4.4,1,1,1,16,Quarterly,2
565,67,Male,Hoodie,Clothing,58,Winter,3.4,1,1,1,30,Weekly,5
566,59,Male,Backpack,Accessories,43,Fall,4.2,1,1,1,10,Weekly,5
567,55,Male,Sneakers,Footwear,93,Spring,3.6,1,1,1,1,Bi-Weekly,4
568,21,Male,Blouse,Clothing,50,Winter,3,1,1,1,24,Bi-Weekly,4
569,44,Male,Pants,Clothing,88,Summer,4,1,1,1,36,Monthly,3
570,65,Male,Skirt,Clothing,33,Fall,4.4,1,1,1,46,Quarterly,2
571,65,Male,T-shirt,Clothing,99,Fall,4.1,1,1,1,20,Annually,1
572,54,Male,Jacket,Outerwear,76,Spring,3.6,1,1,1,37,Weekly,5
573,56,Male,Scarf,Accessories,97,Summer,4.6,1,1,1,26,Annually,1
574,58,Male,Pants,Clothing,68,Summer,3.2,1,1,1,23,Bi-Weekly,4
575,54,Male,Sneakers,Footwear,79,Fall,4.8,1,1,1,20,Bi-Weekly,4
576,58,Male,Jeans,Clothing,86,Fall,4.8,1,1,1,38,Monthly,3
577,48,Male,Hat,Accessories,68,Winter,5,1,1,1,5,Quarterly,2
578,19,Male,Skirt,Clothing,52,Fall,3.7,1,1,1,41,Annually,1
579,69,Male,Sandals,Footwear,90,Fall,4.6,1,1,1,22,Bi-Weekly,4
580,58,Male,Sandals,Footwear,41,Winter,3.7,1,1,1,48,Annually,1
581,49,Male,Sweater,Clothing,80,Spring,4.1,1,1,1,10,Weekly,5
582,32,Male,Sweater,Clothing,100,Winter,2.7,1,1,1,12,Quarterly,2
583,40,Male,Jacket,Outerwear,77,Spring,4.9,1,1,1,2,Quarterly,2
584,25,Male,Shorts,Clothing,78,Spring,4,1,1,1,38,Monthly,3
585,70,Male,Socks,Clothing,94,Spring,4.7,1,1,1,20,Monthly,3
586,69,Male,Socks,Clothing,23,Fall,2.8,1,1,1,5,Quarterly,2
587,45,Male,Hoodie,Clothing,20,Winter,4.9,1,1,1,9,Annually,1
588,29,Male,Socks,Clothing,86,Fall,4.2,1,1,1,48,Quarterly,2
589,47,Male,Boots,Footwear,60,Fall,3,1,1,1,9,Quarterly,2
590,28,Male,Shirt,Clothing,70,Fall,3.4,1,1,1,40,Annually,1
591,64,Male,Belt,Accessories,39,Fall,4.6,1,1,1,30,Bi-Weekly,4
592,47,Male,Backpack,Accessories,37,Fall,4.2,1,1,1,6,Bi-Weekly,4
593,60,Male,Boots,Footwear,29,Fall,3.2,1,1,1,42,Quarterly,2
594,67,Male,Coat,Outerwear,35,Winter,4.4,1,1,1,9,Quarterly,2
595,35,Male,Hoodie,Clothing,83,Winter,2.5,1,1,1,6,Monthly,3
596,30,Male,Shoes,Footwear,77,Summer,3.6,1,1,1,47,Quarterly,2
597,23,Male,Shoes,Footwear,37,Summer,4.5,1,1,1,36,Annually,1
598,70,Male,Jewelry,Accessories,69,Summer,3.4,1,1,1,19,Bi-Weekly,4
599,21,Male,Dress,Clothing,66,Winter,3.2,1,1,1,30,Quarterly,2
600,51,Male,Boots,Footwear,26,Spring,4.2,1,1,1,27,Quarterly,2
601,22,Male,Hat,Accessories,63,Spring,5,1,1,1,25,Monthly,3
602,32,Male,Backpack,Accessories,38,Summer,4.7,1,1,1,5,Bi-Weekly,4
603,37,Male,Shoes,Footwear,58,Summer,4.2,1,1,1,10,Quarterly,2
604,31,Male,Handbag,Accessories,46,Winter,3.4,1,1,1,26,Quarterly,2
605,44,Male,Sunglasses,Accessories,92,Fall,4.4,1,1,1,11,Quarterly,2
606,40,Male,Hat,Accessories,32,Winter,4.2,1,1,1,17,Weekly,5
607,27,Male,Scarf,Accessories,90,Spring,4.5,1,1,1,44,Monthly,3
608,47,Male,Hoodie,Clothing,23,Fall,2.8,1,1,1,44,Monthly,3
609,41,Male,Backpack,Accessories,25,Fall,3.3,1,1,1,21,Quarterly,2
610,51,Male,Sweater,Clothing,54,Fall,4.6,1,1,1,49,Bi-Weekly,4
611,53,Male,Shorts,Clothing,72,Summer,2.5,1,1,1,27,Quarterly,2
612,43,Male,Scarf,Accessories,33,Winter,4.7,1,1,1,19,Monthly,3
613,67,Male,Hat,Accessories,43,Fall,4.6,1,1,1,33,Quarterly,2
614,61,Male,Coat,Outerwear,51,Fall,2.6,1,1,1,46,Bi-Weekly,4
615,68,Male,Jewelry,Accessories,85,Winter,4,1,1,1,21,Bi-Weekly,4
616,67,Male,Sandals,Footwear,100,Summer,2.6,1,1,1,23,Annually,1
617,29,Male,Gloves,Accessories,72,Spring,4.6,1,1,1,38,Quarterly,2
618,50,Male,Backpack,Accessories,57,Fall,2.6,1,1,1,2,Quarterly,2
619,61,Male,Jacket,Outerwear,94,Spring,4,1,1,1,21,Bi-Weekly,4
620,19,Male,Backpack,Accessories,34,Summer,4.6,1,1,1,1,Quarterly,2
621,33,Male,Backpack,Accessories,89,Fall,3.7,1,1,1,10,Quarterly,2
622,51,Male,Sunglasses,Accessories,27,Fall,4.4,1,1,1,45,Weekly,5
623,69,Male,Socks,Clothing,63,Spring,4,1,1,1,44,Bi-Weekly,4
624,19,Male,Shoes,Footwear,70,Fall,4.7,1,1,1,48,Bi-Weekly,4
625,55,Male,Pants,Clothing,87,Fall,3.4,1,1,1,21,Annually,1
626,49,Male,Jewelry,Accessories,79,Fall,4,1,1,1,1,Weekly,5
627,31,Male,Sunglasses,Accessories,79,Spring,3.9,1,1,1,10,Annually,1
628,42,Male,Sandals,Footwear,44,Winter,4.1,1,1,1,24,Monthly,3
629,69,Male,Sweater,Clothing,85,Fall,3.7,1,1,1,29,Monthly,3
630,26,Male,Shoes,Footwear,90,Spring,4.7,1,1,1,11,Annually,1
631,41,Male,Jewelry,Accessories,94,Fall,4.3,1,1,1,33,Annually,1
632,55,Male,Boots,Footwear,68,Summer,4.1,1,1,1,27,Bi-Weekly,4
633,35,Male,Backpack,Accessories,51,Winter,3.9,1,1,1,19,Bi-Weekly,4
634,66,Male,Sandals,Footwear,33,Spring,2.9,1,1,1,50,Quarterly,2
635,36,Male,Sneakers,Footwear,60,Summer,3.9,1,1,1,46,Weekly,5
636,27,Male,Hoodie,Clothing,59,Fall,4.3,1,1,1,28,Quarterly,2
637,41,Male,Handbag,Accessories,30,Summer,2.8,1,1,1,14,Quarterly,2
638,21,Male,Sweater,Clothing,20,Winter,3.4,1,1,1,46,Bi-Weekly,4
639,53,Male,Sandals,Footwear,20,Summer,2.7,1,1,1,41,Monthly,3
640,54,Male,Dress,Clothing,24,Spring,4,1,1,1,50,Annually,1
641,53,Male,Skirt,Clothing,88,Summer,4.4,1,1,1,28,Bi-Weekly,4
642,47,Male,Blouse,Clothing,78,Winter,3.9,1,1,1,23,Quarterly,2
643,64,Male,Skirt,Clothing,25,Spring,2.8,1,1,1,14,Bi-Weekly,4
